DATE,VALUE
6/1/2010,1219.75
6/2/2010,1221
6/3/2010,1219.75
6/4/2010,1203.5
6/7/2010,1212.4
6/8/2010,1248
6/9/2010,1235
6/10/2010,1220
6/11/2010,1220.5
6/14/2010,1229.5
6/15/2010,1223
6/16/2010,1235.5
6/17/2010,1234.5
6/18/2010,1244
6/21/2010,1259.5
6/22/2010,1235.25
6/23/2010,1243
6/24/2010,1233.25
6/25/2010,1242.5
6/28/2010,1256
6/29/2010,1236
6/30/2010,1240.5
7/1/2010,1240
7/2/2010,1210.5
7/5/2010,1208.5
7/6/2010,1210.75
7/7/2010,1186
7/8/2010,1201.25
7/9/2010,1196.25
7/12/2010,1203.75
7/13/2010,1206.5
7/14/2010,1212.25
7/15/2010,1211.75
7/16/2010,1204.75
7/19/2010,1190.25
7/20/2010,1181.5
7/21/2010,1191.25
7/22/2010,1187
7/23/2010,1198.75
7/26/2010,1189
7/27/2010,1184
7/28/2010,1164
7/29/2010,1166
7/30/2010,1168
8/2/2010,1178
8/3/2010,1184
8/4/2010,1194.5
8/5/2010,1195.5
8/6/2010,1194.5
8/9/2010,1206
8/10/2010,1196.75
8/11/2010,1198
8/12/2010,1200
8/13/2010,1215
8/16/2010,1222
8/17/2010,1226.25
8/18/2010,1223
8/19/2010,1228
8/20/2010,1230.5
8/23/2010,1227
8/24/2010,1218
8/25/2010,1237.5
8/26/2010,1240.25
8/27/2010,1234.5
8/31/2010,1233.5
9/1/2010,1250
9/2/2010,1247.75
9/3/2010,1252
9/6/2010,1249.5
9/7/2010,1247.25
9/8/2010,1258
9/9/2010,1253.5
9/10/2010,1248.75
9/13/2010,1243
9/14/2010,1253.25
9/15/2010,1270.4
9/16/2010,1271.25
9/17/2010,1281.5
9/20/2010,1280.25
9/21/2010,1278.75
9/22/2010,1291.75
9/23/2010,1291.5
9/24/2010,1298
9/27/2010,1298.25
9/28/2010,1289
9/29/2010,1307.5
9/30/2010,1311
10/1/2010,1313
10/4/2010,1316
10/5/2010,1325.75
10/6/2010,1347
10/7/2010,1359.5
10/8/2010,1330.5
10/11/2010,1348.5
10/12/2010,1343.5
10/13/2010,1358.5
10/14/2010,1380.75
10/15/2010,1377.25
10/18/2010,1359.75
10/19/2010,1367.75
10/20/2010,1340.5
10/21/2010,1345.25
10/22/2010,1319
10/25/2010,1345
10/26/2010,1334
10/27/2010,1332.25
10/28/2010,1326.5
10/29/2010,1336.75
11/1/2010,1361.5
11/2/2010,1358
11/3/2010,1358.5
11/4/2010,1361
11/5/2010,1384.25
11/8/2010,1390
11/9/2010,1416.25
11/10/2010,1402
11/11/2010,1413
11/12/2010,1387
11/15/2010,1367
11/16/2010,1363.25
11/17/2010,1336.5
11/18/2010,1356.75
11/19/2010,1357.5
11/22/2010,1357.5
11/23/2010,1361
11/24/2010,1376.25
11/25/2010,1370.5
11/26/2010,1366.5
11/29/2010,1360
11/30/2010,1375
12/1/2010,1391.5
12/2/2010,1390
12/3/2010,1391.75
12/6/2010,1411.5
12/7/2010,1426
12/8/2010,1395
12/9/2010,1382
12/10/2010,1390
12/13/2010,1388.25
12/14/2010,1405
12/15/2010,1388.25
12/16/2010,1384
12/17/2010,1374.75
12/20/2010,1381
12/21/2010,1386
12/22/2010,1389
12/23/2010,1384
12/24/2010,1380.5
12/29/2010,1403.5
12/30/2010,1411.5
12/31/2010,1410.25
1/4/2011,1405.5
1/5/2011,1382.75
1/6/2011,1376
1/7/2011,1358
1/10/2011,1368.25
1/11/2011,1381
1/12/2011,1383.5
1/13/2011,1380.75
1/14/2011,1369.25
1/17/2011,1357.5
1/18/2011,1368.75
1/19/2011,1373.75
1/20/2011,1364.5
1/21/2011,1344
1/24/2011,1347.5
1/25/2011,1326
1/26/2011,1335.5
1/27/2011,1337.5
1/28/2011,1316
1/31/2011,1333.5
2/1/2011,1337.5
2/2/2011,1337
2/3/2011,1332.5
2/4/2011,1347.5
2/7/2011,1347
2/8/2011,1354
2/9/2011,1362.5
2/10/2011,1358.75
2/11/2011,1359
2/14/2011,1356.75
2/15/2011,1372.25
2/16/2011,1374.5
2/17/2011,1377
2/18/2011,1385.5
2/21/2011,1399.5
2/22/2011,1394.5
2/23/2011,1401.25
2/24/2011,1414.5
2/25/2011,1405
2/28/2011,1409.75
3/1/2011,1414.5
3/2/2011,1430.5
3/3/2011,1430.5
3/4/2011,1418
3/7/2011,1437
3/8/2011,1435
3/9/2011,1431.5
3/10/2011,1424.25
3/11/2011,1409.75
3/14/2011,1424.5
3/15/2011,1407
3/16/2011,1398.5
3/17/2011,1403.5
3/18/2011,1415.5
3/21/2011,1427.75
3/22/2011,1425.5
3/23/2011,1433
3/24/2011,1441.25
3/25/2011,1434
3/28/2011,1420
3/29/2011,1414
3/30/2011,1419
3/31/2011,1431
4/1/2011,1434.5
4/4/2011,1432.5
4/5/2011,1434.5
4/6/2011,1457
4/7/2011,1456.5
4/8/2011,1470.5
4/11/2011,1469.5
4/12/2011,1461.25
4/13/2011,1458
4/14/2011,1457.5
4/15/2011,1472.5
4/18/2011,1484.5
4/19/2011,1495
4/20/2011,1505
4/21/2011,1507
4/26/2011,1505
4/27/2011,1508
4/28/2011,1531
5/3/2011,1546.5
5/4/2011,1536
5/5/2011,1514.5
5/6/2011,1487.75
5/9/2011,1505
5/10/2011,1517.25
5/11/2011,1524.5
5/12/2011,1488.25
5/13/2011,1511
5/16/2011,1495
5/17/2011,1495.5
5/18/2011,1491.25
5/19/2011,1488.75
5/20/2011,1502.75
5/23/2011,1508.5
5/24/2011,1520.75
5/25/2011,1527
5/26/2011,1521.5
5/27/2011,1525
5/31/2011,1537
6/1/2011,1532.25
6/2/2011,1540.75
6/3/2011,1531
6/6/2011,1542.75
6/7/2011,1548.4
6/8/2011,1535.5
6/9/2011,1534
6/10/2011,1541
6/13/2011,1524.7
6/14/2011,1519
6/15/2011,1517.75
6/16/2011,1525
6/17/2011,1526.25
6/20/2011,1537
6/21/2011,1543
6/22/2011,1546
6/23/2011,1541.5
6/24/2011,1521
6/27/2011,1501
6/28/2011,1502.5
6/29/2011,1506
6/30/2011,1508
7/1/2011,1492.75
7/4/2011,1495.25
7/5/2011,1498.75
7/6/2011,1515.8
7/7/2011,1526.25
7/8/2011,1526
7/11/2011,1543.5
7/12/2011,1544.5
7/13/2011,1571.5
7/14/2011,1592.5
7/15/2011,1578.5
7/18/2011,1598.25
7/19/2011,1602
7/20/2011,1584.25
7/21/2011,1600.5
7/22/2011,1588
7/25/2011,1618.5
7/26/2011,1610
7/27/2011,1621
7/28/2011,1617.5
7/29/2011,1613.75
8/1/2011,1613.5
8/2/2011,1624
8/3/2011,1667.5
8/4/2011,1664.25
8/5/2011,1665
8/8/2011,1709.75
8/9/2011,1770
8/10/2011,1753.75
8/11/2011,1786
8/12/2011,1755
8/15/2011,1738
8/16/2011,1779
8/17/2011,1792
8/18/2011,1794.5
8/19/2011,1862
8/22/2011,1877.75
8/23/2011,1886.5
8/24/2011,1850
8/25/2011,1716.5
8/26/2011,1787
8/30/2011,1791
8/31/2011,1826
9/1/2011,1815.5
9/2/2011,1854
9/5/2011,1896.5
9/6/2011,1891
9/7/2011,1844
9/8/2011,1827
9/9/2011,1879.5
9/12/2011,1843
9/13/2011,1806
9/14/2011,1829
9/15/2011,1806
9/16/2011,1778
9/19/2011,1817
9/20/2011,1792
9/21/2011,1810.25
9/22/2011,1765.5
9/23/2011,1730
9/26/2011,1615
9/27/2011,1671
9/28/2011,1655
9/29/2011,1620
9/30/2011,1629
10/3/2011,1660
10/4/2011,1672
10/5/2011,1600
10/6/2011,1649.5
10/7/2011,1651
10/10/2011,1664
10/11/2011,1662
10/12/2011,1687
10/13/2011,1673
10/14/2011,1676
10/17/2011,1689
10/18/2011,1658
10/19/2011,1651
10/20/2011,1629
10/21/2011,1623
10/24/2011,1651
10/25/2011,1656.25
10/26/2011,1713
10/27/2011,1708
10/28/2011,1735
10/31/2011,1718
11/1/2011,1702
11/2/2011,1731
11/3/2011,1732.5
11/4/2011,1756
11/7/2011,1764
11/8/2011,1794
11/9/2011,1780
11/10/2011,1766
11/11/2011,1764
11/14/2011,1780.5
11/15/2011,1765
11/16/2011,1773
11/17/2011,1756
11/18/2011,1730
11/21/2011,1704
11/22/2011,1697.5
11/23/2011,1686
11/24/2011,1699
11/25/2011,1676
11/28/2011,1714
11/29/2011,1717
11/30/2011,1704
12/1/2011,1750
12/2/2011,1751
12/5/2011,1744
12/6/2011,1720
12/7/2011,1731
12/8/2011,1739
12/9/2011,1712
12/12/2011,1680
12/13/2011,1665
12/14/2011,1635
12/15/2011,1590
12/16/2011,1589.5
12/19/2011,1593
12/20/2011,1605
12/21/2011,1637.5
12/22/2011,1609
12/23/2011,1607.5
12/28/2011,1584
12/29/2011,1537.5
12/30/2011,1574.5
1/3/2012,1590
1/4/2012,1603
1/5/2012,1614.5
1/6/2012,1621
1/9/2012,1618
1/10/2012,1627
1/11/2012,1641
1/12/2012,1652.5
1/13/2012,1642
1/16/2012,1643.5
1/17/2012,1662
1/18/2012,1657
1/19/2012,1664
1/20/2012,1646
1/23/2012,1675
1/24/2012,1669
1/25/2012,1659
1/26/2012,1713
1/27/2012,1722
1/30/2012,1720.5
1/31/2012,1738
2/1/2012,1744
2/2/2012,1747.5
2/3/2012,1759.5
2/6/2012,1717
2/7/2012,1720
2/8/2012,1743
2/9/2012,1733
2/10/2012,1715.5
2/13/2012,1727
2/14/2012,1721
2/15/2012,1725.5
2/16/2012,1716
2/17/2012,1732
2/20/2012,1729.5
2/21/2012,1737
2/22/2012,1754.75
2/23/2012,1776.5
2/24/2012,1778.5
2/27/2012,1765
2/28/2012,1774.75
2/29/2012,1788
3/1/2012,1721
3/2/2012,1714.5
3/5/2012,1698
3/6/2012,1685.5
3/7/2012,1682.5
3/8/2012,1701.5
3/9/2012,1699.5
3/12/2012,1705.25
3/13/2012,1694.75
3/14/2012,1662
3/15/2012,1646.75
3/16/2012,1649
3/19/2012,1654
3/20/2012,1648.5
3/21/2012,1656
3/22/2012,1636
3/23/2012,1651
3/26/2012,1658
3/27/2012,1694
3/28/2012,1677
3/29/2012,1655.75
3/30/2012,1660.75
4/2/2012,1664
4/3/2012,1674.75
4/4/2012,1631.75
4/5/2012,1622.5
4/10/2012,1643.75
4/11/2012,1654
4/12/2012,1655.5
4/13/2012,1670.5
4/16/2012,1648.25
4/17/2012,1652
4/18/2012,1646.5
4/19/2012,1642
4/20/2012,1640
4/23/2012,1632
4/24/2012,1638.75
4/25/2012,1641.25
4/26/2012,1648.25
4/27/2012,1654
4/30/2012,1662.5
5/1/2012,1661.25
5/2/2012,1652.5
5/3/2012,1642.5
5/4/2012,1629.5
5/8/2012,1627
5/9/2012,1585.5
5/10/2012,1590
5/11/2012,1580.75
5/14/2012,1563
5/15/2012,1559
5/16/2012,1537.5
5/17/2012,1547
5/18/2012,1588
5/21/2012,1590.25
5/22/2012,1575.75
5/23/2012,1555
5/24/2012,1558.5
5/25/2012,1560.5
5/28/2012,1579
5/29/2012,1573.75
5/30/2012,1548.75
5/31/2012,1567.5
6/1/2012,1552.5
6/6/2012,1633.25
6/7/2012,1620.75
6/8/2012,1576
6/11/2012,1593
6/12/2012,1589.25
6/13/2012,1612.75
6/14/2012,1619
6/15/2012,1622.25
6/18/2012,1623.5
6/19/2012,1628.5
6/20/2012,1618.75
6/21/2012,1600
6/22/2012,1570.5
6/25/2012,1569
6/26/2012,1583.25
6/27/2012,1567.5
6/28/2012,1567.75
6/29/2012,1569.5
7/2/2012,1596.25
7/3/2012,1608.5
7/4/2012,1617
7/5/2012,1616.75
7/6/2012,1591.75
7/9/2012,1581
7/10/2012,1594.5
7/11/2012,1576.5
7/12/2012,1565.5
7/13/2012,1579
7/16/2012,1584
7/17/2012,1595
7/18/2012,1579.5
7/19/2012,1580
7/20/2012,1583
7/23/2012,1571.5
7/24/2012,1573
7/25/2012,1587.5
7/26/2012,1603
7/27/2012,1618.75
7/30/2012,1616.5
7/31/2012,1622.75
8/1/2012,1614.75
8/2/2012,1604.5
8/3/2012,1595
8/6/2012,1606.75
8/7/2012,1613
8/8/2012,1607
8/9/2012,1612.75
8/10/2012,1608.5
8/13/2012,1622.25
8/14/2012,1614.5
8/15/2012,1594.75
8/16/2012,1603.5
8/17/2012,1616.5
8/20/2012,1615.25
8/21/2012,1624
8/22/2012,1640.5
8/23/2012,1662.5
8/24/2012,1666.5
8/28/2012,1663.5
8/29/2012,1664.25
8/30/2012,1657
8/31/2012,1657.75
9/3/2012,1686
9/4/2012,1691.5
9/5/2012,1689.5
9/6/2012,1708.5
9/7/2012,1696
9/10/2012,1732.75
9/11/2012,1731
9/12/2012,1742.75
9/13/2012,1730.5
9/14/2012,1772.5
9/17/2012,1767.25
9/18/2012,1756.75
9/19/2012,1774.5
9/20/2012,1760
9/21/2012,1773.75
9/24/2012,1758.5
9/25/2012,1766.75
9/26/2012,1763.75
9/27/2012,1755.25
9/28/2012,1781
10/1/2012,1770.5
10/2/2012,1778.5
10/3/2012,1777.25
10/4/2012,1786.5
10/5/2012,1790
10/8/2012,1769
10/9/2012,1770.75
10/10/2012,1763
10/11/2012,1767.25
10/12/2012,1767
10/15/2012,1747.25
10/16/2012,1737.5
10/17/2012,1747.75
10/18/2012,1748
10/19/2012,1732.75
10/22/2012,1725
10/23/2012,1717
10/24/2012,1708.5
10/25/2012,1715
10/26/2012,1704
10/29/2012,1712
10/30/2012,1713.5
10/31/2012,1718
11/1/2012,1723.25
11/2/2012,1708.25
11/5/2012,1679
11/6/2012,1691.75
11/7/2012,1730.5
11/8/2012,1715
11/9/2012,1732.75
11/12/2012,1735.75
11/13/2012,1724.75
11/14/2012,1724.5
11/15/2012,1723.5
11/16/2012,1710
11/19/2012,1723.25
11/20/2012,1734
11/21/2012,1726.75
11/22/2012,1729.75
11/23/2012,1734.75
11/26/2012,1747.25
11/27/2012,1747.25
11/28/2012,1741
11/29/2012,1724.5
11/30/2012,1728.25
12/3/2012,1718
12/4/2012,1706.75
12/5/2012,1703
12/6/2012,1693
12/7/2012,1697
12/10/2012,1708.5
12/11/2012,1709.75
12/12/2012,1712.5
12/13/2012,1694.75
12/14/2012,1696.5
12/17/2012,1690
12/18/2012,1699.5
12/19/2012,1674.5
12/20/2012,1667
12/21/2012,1648.25
12/24/2012,1662.5
12/27/2012,1655.25
12/28/2012,1658.75
12/31/2012,1664
1/2/2013,1681.5
1/3/2013,1684.5
1/4/2013,1632.25
1/7/2013,1653.75
1/8/2013,1653.75
1/9/2013,1663.5
1/10/2013,1663
1/11/2013,1669.5
1/14/2013,1667.75
1/15/2013,1681
1/16/2013,1679.75
1/17/2013,1683.25
1/18/2013,1690
1/21/2013,1688
1/22/2013,1692.5
1/23/2013,1692.25
1/24/2013,1677
1/25/2013,1670.25
1/28/2013,1656.75
1/29/2013,1660.5
1/30/2013,1666.25
1/31/2013,1674.5
2/1/2013,1665
2/4/2013,1664.25
2/5/2013,1678
2/6/2013,1670
2/7/2013,1675.75
2/8/2013,1669.75
2/11/2013,1663.5
2/12/2013,1641.75
2/13/2013,1648
2/14/2013,1644
2/15/2013,1629.25
2/18/2013,1611.25
2/19/2013,1613.5
2/20/2013,1602
2/21/2013,1568.5
2/22/2013,1580
2/25/2013,1592.5
2/26/2013,1597.25
2/27/2013,1608.5
2/28/2013,1591
3/1/2013,1570
3/4/2013,1578
3/5/2013,1584.25
3/6/2013,1574
3/7/2013,1580.5
3/8/2013,1577
3/11/2013,1577.5
3/12/2013,1582.5
3/13/2013,1591.5
3/14/2013,1585
3/15/2013,1593.25
3/18/2013,1599.5
3/19/2013,1602.5
3/20/2013,1611.5
3/21/2013,1608.75
3/22/2013,1611.5
3/25/2013,1602.25
3/26/2013,1597.25
3/27/2013,1591
3/28/2013,1602.5
4/2/2013,1597.75
4/3/2013,1568.5
4/4/2013,1545.25
4/5/2013,1552.75
4/8/2013,1577.25
4/9/2013,1572.5
4/10/2013,1581.5
4/11/2013,1555.75
4/12/2013,1548
4/15/2013,1416
4/16/2013,1378
4/17/2013,1379
4/18/2013,1397
4/19/2013,1414
4/22/2013,1425
4/23/2013,1417.25
4/24/2013,1424.5
4/25/2013,1446.5
4/26/2013,1462.25
4/29/2013,1472.5
4/30/2013,1472.75
5/1/2013,1469.5
5/2/2013,1456
5/3/2013,1476.5
5/7/2013,1463
5/8/2013,1454
5/9/2013,1469.5
5/10/2013,1449.25
5/13/2013,1429.75
5/14/2013,1436.5
5/15/2013,1412.25
5/16/2013,1377
5/17/2013,1376.75
5/20/2013,1353.75
5/21/2013,1378.75
5/22/2013,1385.25
5/23/2013,1386
5/24/2013,1385.25
5/28/2013,1379
5/29/2013,1384.5
5/30/2013,1406.25
5/31/2013,1410.25
6/3/2013,1396.75
6/4/2013,1405.25
6/5/2013,1396.5
6/6/2013,1399.5
6/7/2013,1410
6/10/2013,1376.75
6/11/2013,1369.5
6/12/2013,1377.25
6/13/2013,1386.25
6/14/2013,1379.75
6/17/2013,1386
6/18/2013,1378.5
6/19/2013,1366
6/20/2013,1303.25
6/21/2013,1290.25
6/24/2013,1283.25
6/25/2013,1285
6/26/2013,1229
6/27/2013,1232
6/28/2013,1203.25
7/1/2013,1243.5
7/2/2013,1260.75
7/3/2013,1246
7/4/2013,1249.5
7/5/2013,1232.75
7/8/2013,1225.5
7/9/2013,1252
7/10/2013,1252.25
7/11/2013,1280.75
7/12/2013,1275
7/15/2013,1281.25
7/16/2013,1286
7/17/2013,1284.25
7/18/2013,1279.75
7/19/2013,1286
7/22/2013,1313.75
7/23/2013,1326.75
7/24/2013,1340
7/25/2013,1312
7/26/2013,1327.75
7/29/2013,1330.75
7/30/2013,1322.25
7/31/2013,1331.5
8/1/2013,1323.75
8/2/2013,1285.75
8/5/2013,1311
8/6/2013,1292
8/7/2013,1275.5
8/8/2013,1287.75
8/9/2013,1305.5
8/12/2013,1325.75
8/13/2013,1334
8/14/2013,1323.25
8/15/2013,1339.5
8/16/2013,1360.75
8/19/2013,1375.25
8/20/2013,1365.75
8/21/2013,1360
8/22/2013,1370.5
8/23/2013,1374.5
8/27/2013,1411
8/28/2013,1425.5
8/29/2013,1406.25
8/30/2013,1392.75
9/2/2013,1391.25
9/3/2013,1391.25
9/4/2013,1403.75
9/5/2013,1391.75
9/6/2013,1368.25
9/9/2013,1386
9/10/2013,1373
9/11/2013,1365.25
9/12/2013,1340.25
9/13/2013,1308.25
9/16/2013,1314.75
9/17/2013,1317.25
9/18/2013,1299.75
9/19/2013,1363.5
9/20/2013,1355.25
9/23/2013,1321.75
9/24/2013,1316.5
9/25/2013,1320.25
9/26/2013,1332.5
9/27/2013,1321.5
9/30/2013,1335.75
10/1/2013,1332.25
10/2/2013,1293.75
10/3/2013,1309
10/4/2013,1316
10/7/2013,1311
10/8/2013,1321
10/9/2013,1309.5
10/10/2013,1298
10/11/2013,1285.75
10/14/2013,1276
10/15/2013,1255.5
10/16/2013,1278.25
10/17/2013,1308.5
10/18/2013,1317
10/21/2013,1316
10/22/2013,1311.75
10/23/2013,1333
10/24/2013,1336.25
10/25/2013,1341.75
10/28/2013,1351
10/29/2013,1346.75
10/30/2013,1349.5
10/31/2013,1333.75
11/1/2013,1314.75
11/4/2013,1314.25
11/5/2013,1311.25
11/6/2013,1317
11/7/2013,1316
11/8/2013,1309
11/11/2013,1283.75
11/12/2013,1281
11/13/2013,1276
11/14/2013,1283.25
11/15/2013,1281.75
11/18/2013,1283.5
11/19/2013,1272.25
11/20/2013,1271.5
11/21/2013,1248.5
11/22/2013,1241.75
11/25/2013,1231.75
11/26/2013,1250.75
11/27/2013,1250.75
11/28/2013,1241.75
11/29/2013,1245.25
12/2/2013,1237.5
12/3/2013,1219
12/4/2013,1213
12/5/2013,1234
12/6/2013,1230.75
12/9/2013,1228.5
12/10/2013,1245.75
12/11/2013,1255.25
12/12/2013,1243.5
12/13/2013,1222.75
12/16/2013,1229.5
12/17/2013,1237.25
12/18/2013,1233.25
12/19/2013,1205.25
12/20/2013,1195
12/23/2013,1192.75
12/24/2013,1196.5
12/27/2013,1209.25
12/30/2013,1201.5
12/31/2013,1201.5
1/2/2014,1219.75
1/3/2014,1232.25
1/6/2014,1238
1/7/2014,1237.5
1/8/2014,1226.5
1/9/2014,1226
1/10/2014,1232.25
1/13/2014,1246
1/14/2014,1248.75
1/15/2014,1238
1/16/2014,1237.25
1/17/2014,1241
1/20/2014,1254.75
1/21/2014,1247.75
1/22/2014,1239.5
1/23/2014,1244.25
1/24/2014,1259.25
1/27/2014,1270
1/28/2014,1253.5
1/29/2014,1254.75
1/30/2014,1254
1/31/2014,1246.5
2/3/2014,1246.5
2/4/2014,1253
2/5/2014,1257
2/6/2014,1258.5
2/7/2014,1260
2/10/2014,1273.5
2/11/2014,1282.75
2/12/2014,1286.5
2/13/2014,1290.25
2/14/2014,1308.5
2/17/2014,1326
2/18/2014,1314
2/19/2014,1318.75
2/20/2014,1313.75
2/21/2014,1320.75
2/24/2014,1333
2/25/2014,1332.75
2/26/2014,1340
2/27/2014,1331
2/28/2014,1327.75
3/3/2014,1344.25
3/4/2014,1339.5
3/5/2014,1333.5
3/6/2014,1334.25
3/7/2014,1348.25
3/10/2014,1334.25
3/11/2014,1348
3/12/2014,1355.75
3/13/2014,1371
3/14/2014,1370
3/17/2014,1379
3/18/2014,1362.5
3/19/2014,1346
3/20/2014,1327
3/21/2014,1338.5
3/24/2014,1322
3/25/2014,1314.75
3/26/2014,1314.5
3/27/2014,1295
3/28/2014,1295.75
3/31/2014,1294
4/1/2014,1286.5
4/2/2014,1284
4/3/2014,1287.25
4/4/2014,1293.5
4/7/2014,1299
4/8/2014,1314.75
4/9/2014,1309.75
4/10/2014,1321.5
4/11/2014,1317.25
4/14/2014,1324.5
4/15/2014,1311.5
4/16/2014,1299
4/17/2014,1299.25
4/22/2014,1290.75
4/23/2014,1283.5
4/24/2014,1283.5
4/25/2014,1294.25
4/28/2014,1302
4/29/2014,1289.75
4/30/2014,1292
5/1/2014,1283
5/2/2014,1285
5/6/2014,1308.5
5/7/2014,1311
5/8/2014,1291.25
5/9/2014,1289
5/12/2014,1292.75
5/13/2014,1292.75
5/14/2014,1300.25
5/15/2014,1303.75
5/16/2014,1293.75
5/19/2014,1301
5/20/2014,1291.5
5/21/2014,1292
5/22/2014,1294.5
5/23/2014,1292
5/27/2014,1283
5/28/2014,1265.25
5/29/2014,1254
5/30/2014,1254
6/2/2014,1244.75
6/3/2014,1244.25
6/4/2014,1246
6/5/2014,1244.75
6/6/2014,1254
6/9/2014,1255
6/10/2014,1253.5
6/11/2014,1262.5
6/12/2014,1261.75
6/13/2014,1273
6/16/2014,1281.75
6/17/2014,1264.5
6/18/2014,1269
6/19/2014,1282
6/20/2014,1310
6/23/2014,1313.5
6/24/2014,1323
6/25/2014,1312
6/26/2014,1311.5
6/27/2014,1315.25
6/30/2014,1313
7/1/2014,1325.75
7/2/2014,1326.75
7/3/2014,1322.5
7/4/2014,1321.5
7/7/2014,1313.25
7/8/2014,1318.25
7/9/2014,1322.5
7/10/2014,1343.25
7/11/2014,1336.5
7/14/2014,1321.25
7/15/2014,1312
7/16/2014,1297.5
7/17/2014,1302.75
7/18/2014,1310.25
7/21/2014,1312.75
7/22/2014,1307
7/23/2014,1307.5
7/24/2014,1300
7/25/2014,1292.5
7/28/2014,1305
7/29/2014,1307.5
7/30/2014,1297.5
7/31/2014,1295
8/1/2014,1284.5
8/4/2014,1293.5
8/5/2014,1292.75
8/6/2014,1288.5
8/7/2014,1302
8/8/2014,1317.5
8/11/2014,1308.25
8/12/2014,1311
8/13/2014,1309.25
8/14/2014,1315
8/15/2014,1313.6
8/18/2014,1302.75
8/19/2014,1300.25
8/20/2014,1294.5
8/21/2014,1280.5
8/22/2014,1281
8/26/2014,1286.5
8/27/2014,1285
8/28/2014,1288
8/29/2014,1285.75
9/1/2014,1287.25
9/2/2014,1277.75
9/3/2014,1268.5
9/4/2014,1271
9/5/2014,1264
9/8/2014,1267.25
9/9/2014,1256
9/10/2014,1254.25
9/11/2014,1247
9/12/2014,1237.25
9/15/2014,1234.75
9/16/2014,1238.75
9/17/2014,1236.5
9/18/2014,1223
9/19/2014,1222.5
9/22/2014,1214
9/23/2014,1225
9/24/2014,1224
9/25/2014,1210.5
9/26/2014,1222.25
9/29/2014,1217.75
9/30/2014,1210
10/1/2014,1208.5
10/2/2014,1214.5
10/3/2014,1207.5
10/6/2014,1193.25
10/7/2014,1207.5
10/8/2014,1220
10/9/2014,1227.5
10/10/2014,1222.25
10/13/2014,1228
10/14/2014,1233
10/15/2014,1223.5
10/16/2014,1241
10/17/2014,1238
10/20/2014,1241
10/21/2014,1251.75
10/22/2014,1246.75
10/23/2014,1240.5
10/24/2014,1231.75
10/27/2014,1230.5
10/28/2014,1228.25
10/29/2014,1228
10/30/2014,1205.75
10/31/2014,1173.25
11/3/2014,1170.75
11/4/2014,1169.25
11/5/2014,1145.25
11/6/2014,1144.5
11/7/2014,1145
11/10/2014,1172
11/11/2014,1151.25
11/12/2014,1163.25
11/13/2014,1161
11/14/2014,1154
11/17/2014,1187
11/18/2014,1202
11/19/2014,1200.75
11/20/2014,1194
11/21/2014,1193.25
11/24/2014,1196
11/25/2014,1202.25
11/26/2014,1195.75
11/27/2014,1196.5
11/28/2014,1184.5
12/1/2014,1178.75
12/2/2014,1197
12/3/2014,1203.25
12/4/2014,1204
12/5/2014,1204.5
12/8/2014,1195.25
12/9/2014,1206.5
12/10/2014,1228.25
12/11/2014,1219.5
12/12/2014,1223.5
12/15/2014,1210.75
12/16/2014,1199.25
12/17/2014,1199
12/18/2014,1210.75
12/19/2014,1197.5
12/22/2014,1195.25
12/23/2014,1179.5
12/24/2014,1177
12/29/2014,1194
12/30/2014,1186.5
12/31/2014,1199.25
1/2/2015,1184.25
1/5/2015,1192
1/6/2015,1211
1/7/2015,1213.75
1/8/2015,1206.5
1/9/2015,1211.25
1/12/2015,1222
1/13/2015,1239
1/14/2015,1228.75
1/15/2015,1235.25
1/16/2015,1258.25
1/19/2015,1275.5
1/20/2015,1292.25
1/21/2015,1298
1/22/2015,1287
1/23/2015,1293.5
1/26/2015,1282.75
1/27/2015,1279
1/28/2015,1287
1/29/2015,1275.5
1/30/2015,1263.5
2/2/2015,1274.25
2/3/2015,1281
2/4/2015,1269.25
2/5/2015,1263.75
2/6/2015,1264
2/9/2015,1242.25
2/10/2015,1237.5
2/11/2015,1235.5
2/12/2015,1225.25
2/13/2015,1225.75
2/16/2015,1233.5
2/17/2015,1221.75
2/18/2015,1206.5
2/19/2015,1217.75
2/20/2015,1203.5
2/23/2015,1193.5
2/24/2015,1195.5
2/25/2015,1206.5
2/26/2015,1220
2/27/2015,1205
3/2/2015,1216.75
3/3/2015,1207.75
3/4/2015,1204.25
3/5/2015,1199.75
3/6/2015,1196.5
3/9/2015,1173.75
3/10/2015,1161
3/11/2015,1158.75
3/12/2015,1161.25
3/13/2015,1156.5
3/16/2015,1157
3/17/2015,1154.75
3/18/2015,1149
3/19/2015,1164
3/20/2015,1171.75
3/23/2015,1181.4
3/24/2015,1193.25
3/25/2015,1192.55
3/26/2015,1209.4
3/27/2015,1198
3/30/2015,1187.4
3/31/2015,1179.25
4/1/2015,1181.25
4/2/2015,1201.5
4/7/2015,1208.5
4/8/2015,1211.1
4/9/2015,1196
4/10/2015,1201.9
4/13/2015,1197.85
4/14/2015,1191.45
4/15/2015,1189.85
4/16/2015,1204.6
4/17/2015,1204.55
4/20/2015,1203.25
4/21/2015,1197.7
4/22/2015,1202.4
4/23/2015,1187.75
4/24/2015,1192.15
4/27/2015,1182.75
4/28/2015,1201.4
4/29/2015,1204.8
4/30/2015,1204.3
5/1/2015,1179
5/5/2015,1187.4
